ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
B174,HYDRES08DEL01,22,4.7,17.438263,78.397865,17.448263,78.407865,Drinks ,motorcycle ,17
3F2B,MUMRES17DEL02,26,4.6,19.121999,72.908493,19.201999,72.988493,Buffet ,scooter ,17
779A,SURRES13DEL03,31,5,21.170096,72.789122,21.200096,72.819122,Drinks ,motorcycle ,27
6343,COIMBRES02DEL01,25,5,11.022477,76.995667,11.132477,77.105667,Snack ,scooter ,18
2A7C,PUNERES14DEL02,22,4.9,18.516216,73.842527,18.536216,73.862527,Snack ,motorcycle ,14
465B,JAPRES19DEL03,30,4.5,26.913726,75.75282,26.973726,75.812821,Drinks ,scooter ,25
5A61,BANGRES13DEL03,36,4.6,12.935662,77.61413,12.995662,77.67413,Snack ,scooter ,27
BC8E,BANGRES18DEL02,21,4.9,12.913041,77.683237,13.043041,77.813237,Drinks ,motorcycle ,33
4680,JAPRES04DEL01,33,4.8,26.902328,75.794257,27.012328,75.904257,Meal ,motorcycle ,48
8546,COIMBRES06DEL01,34,5,11.021278,76.995017,11.031278,77.005017,Meal ,scooter ,18
17BC,VADRES19DEL01,33,4.8,22.311844,73.165081,22.351844,73.205081,Drinks ,motorcycle ,26
9177,BANGRES15DEL03,36,4.8,12.975377,77.696664,13.065377,77.786664,Meal ,motorcycle ,22
75DD,VADRES03DEL02,29,4.6,22.32,73.17,22.45,73.3,Snack ,motorcycle ,16
B415,SURRES01DEL02,27,4.8,21.186438,72.794115,21.236438,72.844115,Meal ,scooter ,19
6107,VADRES09DEL01,30,4.7,0.0,0.0,0.04,0.04,Buffet ,scooter ,17
7945,INDORES18DEL01,22,5,22.753839,75.897429,22.823839,75.967429,Meal ,scooter ,29
C353,BHPRES09DEL01,30,4.9,0.0,0.0,0.01,0.01,Meal ,motorcycle ,27
9A90,HYDRES03DEL01,34,5,17.422819,78.449578,17.432819,78.459578,Buffet ,motorcycle ,37
2C11,RANCHIRES02DEL03,21,4.9,0.0,0.0,0.09,0.09,Buffet ,motorcycle ,27
3FDB,INDORES20DEL01,27,5,22.732225,75.874765,22.802225,75.944765,Meal ,motorcycle ,37
840C,SURRES04DEL02,29,4.9,21.173493,72.801953,21.253493,72.881953,Drinks ,motorcycle ,19
8A03,BANGRES15DEL01,23,4.8,12.975377,77.696664,13.045377,77.766664,Buffet ,motorcycle ,12
C2B6,BHPRES16DEL02,34,4.1,23.264015,77.408236,23.314015,77.458236,Meal ,motorcycle ,30
1F75,CHENRES02DEL03,38,4,13.086438,80.220672,13.116438,80.250672,Drinks ,motorcycle ,46
5943,CHENRES12DEL02,25,4.9,12.972793,80.249982,12.992793,80.269982,Drinks ,scooter ,19
769B,SURRES17DEL02,32,4.9,21.149569,72.772697,21.169569,72.792697,Meal ,motorcycle ,47
75B3,JAPRES010DEL02,27,4.6,26.921411,75.793604,26.941411,75.813604,Drinks ,scooter ,11
9EC,RANCHIRES09DEL02,30,4.5,23.351058,85.325731,23.481058,85.455731,Snack ,motorcycle ,47
5DC2,JAPRES09DEL02,32,4.7,26.911378,75.789034,26.991378,75.869034,Snack ,scooter ,16
F76,JAPRES08DEL03,31,4.8,26.910262,75.783013,26.940262,75.813013,Buffet ,motorcycle ,33
A034,SURRES13DEL03,28,4.8,21.170096,72.789122,21.200096,72.819122,Snack ,electric_scooter ,17
DFDE,AURGRES06DEL02,32,4.7,19.874449,75.360232,19.954449,75.440232,Buffet ,scooter ,15
4ACC,RANCHIRES14DEL01,35,4.8,0.0,0.0,0.07,0.07,Meal ,motorcycle ,21
56EA,MYSRES13DEL03,36,4.8,12.310972,76.659264,12.400972,76.749264,Buffet ,motorcycle ,29
6736,RANCHIRES01DEL01,30,4.3,23.416792,85.316842,23.526792,85.426842,Snack ,scooter ,42
A03C,MYSRES010DEL03,24,4.6,12.321214,76.621094,12.411214,76.711094,Snack ,motorcycle ,29
FAD,HYDRES03DEL03,34,4.7,17.422819,78.449578,17.452819,78.479578,Snack ,motorcycle ,29
522D,CHENRES09DEL02,27,4.8,13.044694,80.26147,13.094694,80.31147,Buffet ,motorcycle ,16
76B2,SURRES02DEL01,39,4.1,21.186608,72.794136,21.226608,72.834136,Meal ,motorcycle ,33
9E+32,MYSRES11DEL03,25,4.8,12.323225,76.630028,12.353225,76.660028,Meal ,motorcycle ,11
B282,MYSRES16DEL02,25,4.6,12.316967,76.603067,12.396967,76.683067,Meal ,scooter ,24
4AC0,RANCHIRES14DEL02,38,4.9,0.0,0.0,0.13,0.13,Drinks ,motorcycle ,20
331D,INDORES02DEL02,36,4.9,22.651847,75.881991,22.701847,75.931991,Snack ,motorcycle ,26
8F5C,VADRES09DEL01,32,4.7,0.0,0.0,0.11,0.11,Buffet ,scooter ,24
74A1,RANCHIRES09DEL01,33,4.8,23.351058,85.325731,23.421058,85.395731,Drinks ,motorcycle ,46
45FD,PUNERES14DEL03,23,4.8,18.516216,73.842527,18.576216,73.902527,Buffet ,motorcycle ,23
6121,MYSRES18DEL01,24,4.8,12.337928,76.617889,12.407928,76.687889,Snack ,motorcycle ,20
D605,LUDHRES010DEL02,39,3.5,30.89286,75.822199,31.02286,75.952199,Drinks ,scooter ,37
98F9,PUNERES09DEL02,21,5,18.536562,73.896485,18.666562,74.026485,Buffet ,scooter ,23
7411,SURRES08DEL02,22,4.9,21.173343,72.792731,21.193343,72.812731,Meal ,motorcycle ,17
32A7,BANGRES08DEL02,36,4,12.906229,77.596791,12.986229,77.676791,Buffet ,motorcycle ,52
4E0C,PUNERES11DEL02,23,4.8,18.533811,73.899315,18.553811,73.919315,Buffet ,motorcycle ,15
CCB8,DEHRES04DEL01,38,4.8,30.340722,78.060221,30.450722,78.170221,Buffet ,motorcycle ,35
9A13,BANGRES06DEL02,23,4.8,12.979096,77.640625,12.999096,77.660625,Drinks ,motorcycle ,28
79FF,CHENRES01DEL03,25,4.9,13.005801,80.250744,13.035801,80.280744,Buffet ,scooter ,28
AC3F,CHENRES19DEL03,29,4.9,12.986047,80.218114,13.016047,80.248114,Snack ,scooter ,18
8589,VADRES16DEL01,20,4.9,0.0,0.0,0.04,0.04,Snack ,motorcycle ,28
79D4,JAPRES11DEL01,27,4.8,26.90294,75.793007,26.91294,75.803007,Snack ,scooter ,17
B608,SURRES02DEL01,28,4.6,21.186608,72.794136,21.196608,72.804136,Snack ,scooter ,16
93C5,RANCHIRES20DEL03,25,4.7,23.39925,85.390464,23.48925,85.480464,Buffet ,motorcycle ,16
D4AD,AGRRES18DEL02,29,4.7,27.161694,78.034714,27.241694,78.114714,Buffet ,motorcycle ,20
4.1E+05,COIMBRES20DEL02,24,4.6,10.994136,76.963303,11.044136,77.013303,Snack ,motorcycle ,24
8EBD,VADRES12DEL02,24,4.7,0.0,0.0,0.08,0.08,Drinks ,motorcycle ,19
9B0D,RANCHIRES02DEL01,29,4.4,0.0,0.0,0.04,0.04,Meal ,motorcycle ,38
CE77,KNPRES09DEL03,29,4.6,26.473698,80.352677,26.533698,80.412677,Drinks ,scooter ,12
DEE5,KNPRES15DEL01,34,4.9,26.482419,80.320939,26.522419,80.360939,Meal ,scooter ,15
7828,VADRES19DEL01,30,4.5,22.311844,73.165081,22.421844,73.275081,Snack ,scooter ,16
BAAA,BANGRES19DEL01,31,4.4,12.914264,77.6784,13.024264,77.7884,Snack ,motorcycle ,38
24D1,COIMBRES11DEL01,32,4.9,11.001753,76.986241,11.071753,77.056241,Snack ,motorcycle ,49
1893,MUMRES17DEL03,33,3.6,19.121999,72.908493,19.211999,72.998493,Drinks ,motorcycle ,34
532C,JAPRES13DEL02,31,3.5,26.846156,75.8023,26.926156,75.8823,Buffet ,motorcycle ,37
C6B1,AURGRES12DEL02,39,3.8,19.879631,75.323403,20.009631,75.453403,Snack ,motorcycle ,32
574F,BANGRES05DEL02,28,4.8,12.970324,77.645748,12.990324,77.665748,Meal ,electric_scooter ,23
642D,PUNERES07DEL02,20,4.9,18.546947,73.900626,18.596947,73.950626,Buffet ,motorcycle ,24
2C3B,JAPRES01DEL02,36,4.3,26.90519,75.810753,26.95519,75.860753,Meal ,motorcycle ,31
2C15,CHENRES14DEL01,32,4.9,13.026279,80.174568,13.136279,80.284568,Drinks ,scooter ,38
67FC,SURRES14DEL02,23,4.1,21.157729,72.768726,21.177729,72.788726,Snack ,scooter ,33
81D2,SURRES05DEL01,37,5,21.175104,72.804342,21.285104,72.914342,Meal ,motorcycle ,25
566B,PUNERES010DEL03,29,4.8,18.539299,73.897902,18.599299,73.957902,Snack ,motorcycle ,27
18D5,SURRES06DEL02,29,4.6,21.185047,72.80859,21.315047,72.93859,Meal ,motorcycle ,12
7B2A,JAPRES02DEL02,38,4.8,26.914142,75.805704,26.934142,75.825704,Meal ,motorcycle ,20
499C,PUNERES03DEL02,23,4.5,18.554382,73.798206,18.684382,73.928206,Snack ,motorcycle ,17
578D,BANGRES01DEL03,22,4.2,12.933284,77.615428,12.963284,77.645428,Drinks ,motorcycle ,21
5.1E+03,JAPRES18DEL03,31,4.7,26.913987,75.752891,27.053987,75.892891,Meal ,motorcycle ,20
18BB,BANGRES06DEL03,29,4.6,12.979096,77.640625,13.069096,77.730625,Snack ,motorcycle ,29
8812,JAPRES010DEL02,37,4.4,26.921411,75.793604,27.001411,75.873604,Drinks ,electric_scooter ,32
2603,PUNERES010DEL02,34,4.6,18.539299,73.897902,18.589299,73.947902,Buffet ,motorcycle ,38
90DC,HYDRES02DEL02,32,5,17.41233,78.449654,17.43233,78.469654,Snack ,motorcycle ,32
66C2,VADRES11DEL02,26,4.9,22.308096,73.167753,22.328096,73.187753,Drinks ,scooter ,11
AE3D,PUNERES19DEL02,31,4.6,18.563934,73.915367,18.613934,73.965367,Drinks ,scooter ,17
C3BB,KOLRES04DEL02,31,4.7,22.538731,88.364878,22.588731,88.414878,Buffet ,scooter ,17
AB8A,COIMBRES06DEL01,22,4.2,11.021278,76.995017,11.031278,77.005017,Snack ,motorcycle ,19
8AB9,VADRES15DEL01,37,4.6,0.0,0.0,0.01,0.01,Buffet ,motorcycle ,28
DE31,AGRRES11DEL02,37,4.9,27.163303,78.057044,27.213303,78.107044,Drinks ,scooter ,27
6823,RANCHIRES13DEL02,32,4.8,23.374989,85.335486,23.424989,85.385486,Drinks ,motorcycle ,27
3E+92,RANCHIRES05DEL03,26,4.7,23.355164,85.324097,23.415164,85.384097,Snack ,motorcycle ,33
4CF4,RANCHIRES06DEL01,26,4.7,23.357804,85.325146,23.467804,85.435146,Meal ,motorcycle ,30
D3E1,KNPRES08DEL01,37,4.7,0.0,0.0,0.04,0.04,Meal ,motorcycle ,18
9E+36,COIMBRES15DEL02,21,4.8,11.006686,76.951736,11.136686,77.081736,Snack ,motorcycle ,43
1C13,SURRES14DEL01,24,4.6,21.157729,72.768726,21.197729,72.808726,Meal ,scooter ,34
48D6,CHENRES16DEL03,33,4.1,13.049645,80.242268,13.079645,80.272268,Drinks ,motorcycle ,35
F62,COIMBRES06DEL01,25,4.9,11.021278,76.995017,11.061278,77.035017,Buffet ,motorcycle ,19
93E,MYSRES05DEL01,29,4.6,12.323978,76.627961,12.333978,76.637961,Drinks ,scooter ,15
6B00,MUMRES01DEL02,34,4.6,19.12663,72.829976,19.14663,72.849976,Drinks ,electric_scooter ,18
A3C1,MYSRES14DEL03,31,4.5,0.0,0.0,0.06,0.06,Meal ,scooter ,29
B4E6,SURRES14DEL01,36,5,21.157729,72.768726,21.267729,72.878726,Drinks ,motorcycle ,44
459F,MYSRES15DEL02,23,4.5,12.352058,76.60665,12.402058,76.65665,Meal ,scooter ,15
3408,CHENRES02DEL01,37,4.9,13.086438,80.220672,13.126439,80.260672,Meal ,scooter ,30
DE9C,KOCRES13DEL02,32,4.6,9.991703,76.293136,10.071703,76.373136,Drinks ,scooter ,26
D223,AURGRES18DEL01,21,4.6,19.888716,75.321461,19.928716,75.361461,Buffet ,motorcycle ,19
AF87,MUMRES08DEL03,25,4.7,19.065838,72.832658,19.095838,72.862658,Snack ,scooter ,14
607D,VADRES18DEL01,37,4.6,0.0,0.0,0.01,0.01,Drinks ,scooter ,15
B0C1,INDORES13DEL03,20,4.7,22.745049,75.892471,22.805049,75.952471,Buffet ,motorcycle ,11
7BC,RANCHIRES11DEL01,36,4.9,23.359194,85.325447,23.369194,85.335447,Drinks ,scooter ,36
5B07,MUMRES15DEL01,32,4.5,19.176269,72.836721,19.286269,72.946721,Buffet ,motorcycle ,28
844F,VADRES17DEL01,21,4.6,0.0,0.0,0.11,0.11,Meal ,electric_scooter ,17
365A,COIMBRES06DEL02,30,4.8,11.021278,76.995017,11.151278,77.125017,Meal ,motorcycle ,43
746A,SURRES20DEL02,34,4.3,21.15276,72.778059,21.17276,72.798059,Buffet ,motorcycle ,30
660D,JAPRES14DEL02,21,4.7,26.88842,75.800689,27.01842,75.930689,Meal ,scooter ,40
96EE,PUNERES010DEL02,30,4.7,18.539299,73.897902,18.559299,73.917902,Snack ,motorcycle ,20
7647,INDORES01DEL03,33,3.9,22.695207,75.866059,22.785207,75.956059,Snack ,motorcycle ,32
6448,MYSRES11DEL02,31,4.7,12.323225,76.630028,12.453225,76.760028,Meal ,scooter ,37
3CF7,PUNERES06DEL03,23,4.9,18.546258,73.904337,18.576258,73.934337,Snack ,motorcycle ,15
7075,PUNERES02DEL03,33,4,18.55144,73.804855,18.61144,73.864855,Snack ,motorcycle ,29
6A3B,MYSRES05DEL03,30,5,12.323978,76.627961,12.383978,76.687961,Buffet ,scooter ,30
878A,RANCHIRES010DEL02,36,4.5,23.354422,85.3329,23.484422,85.4629,Snack ,scooter ,33
2739,MUMRES12DEL01,36,4.6,19.207222,72.972281,19.247222,73.012281,Drinks ,scooter ,25
FDA,HYDRES19DEL01,38,4.9,17.458998,78.500366,17.468998,78.510366,Meal ,scooter ,15
2D0D,COIMBRES04DEL01,39,4.6,11.024839,77.007003,11.094839,77.077003,Meal ,motorcycle ,43
2725,COIMBRES06DEL01,21,4.6,11.021278,76.995017,11.091278,77.065017,Drinks ,scooter ,24
A893,COIMBRES03DEL01,32,4.8,11.025083,77.015393,11.035083,77.025393,Drinks ,scooter ,19
4E+97,INDORES17DEL03,26,4.7,22.761226,75.887522,22.791226,75.917522,Snack ,motorcycle ,21
C6D8,AGRRES05DEL02,31,4.8,27.201725,78.007553,27.331725,78.137553,Buffet ,motorcycle ,34
DDF7,KOCRES19DEL02,25,4.6,9.960846,76.293936,10.040846,76.373936,Snack ,motorcycle ,20
BACD,HYDRES15DEL02,35,4.9,17.45971,78.368855,17.58971,78.498855,Buffet ,motorcycle ,33
4C08,HYDRES08DEL01,36,4.6,17.438263,78.397865,17.448263,78.407865,Buffet ,scooter ,16
C92F,BHPRES18DEL01,26,4.6,23.234631,77.401663,23.304631,77.471663,Meal ,electric_scooter ,15
1476,HYDRES13DEL02,33,4.7,17.431477,78.40035,17.511477,78.48035,Snack ,scooter ,26
2218,MUMRES01DEL02,31,4.6,19.12663,72.829976,19.25663,72.959976,Buffet ,scooter ,27
6428,PUNERES03DEL01,33,4.8,18.554382,73.798206,18.624382,73.868206,Buffet ,motorcycle ,15
7897,BANGRES18DEL01,30,4.8,12.913041,77.683237,12.983041,77.753237,Drinks ,motorcycle ,33
1810,COIMBRES18DEL01,20,4.9,11.02091,76.940432,11.06091,76.980432,Meal ,scooter ,14
258C,HYDRES010DEL01,29,4.6,17.428294,78.404423,17.438294,78.414423,Drinks ,motorcycle ,15
9FEE,PUNERES05DEL01,32,4.9,18.543626,73.905101,18.553626,73.915101,Buffet ,motorcycle ,24
4A3A,COIMBRES13DEL02,28,4.7,11.003669,76.976494,11.133669,77.106494,Buffet ,scooter ,23
86C2,COIMBRES20DEL02,20,4.5,10.994136,76.963303,11.074136,77.043303,Meal ,motorcycle ,20
7C03,MYSRES16DEL03,27,4.5,12.316967,76.603067,12.376967,76.663067,Drinks ,electric_scooter ,29
54BD,MUMRES16DEL02,30,5,19.120083,72.907385,19.200083,72.987385,Meal ,motorcycle ,29
5787,INDORES08DEL02,27,5,22.725748,75.898497,22.745748,75.918497,Meal ,scooter ,16
BD26,JAPRES13DEL02,24,4.8,26.846156,75.8023,26.926156,75.8823,Drinks ,motorcycle ,29
4A14,VADRES16DEL02,27,4.6,0.0,0.0,0.08,0.08,Snack ,scooter ,19
13CA,VADRES03DEL02,36,4.7,22.32,73.17,22.34,73.19,Snack ,scooter ,27
74EE,COIMBRES17DEL02,33,4.6,11.026117,76.944652,11.156117,77.074652,Drinks ,motorcycle ,52
3B7C,CHENRES20DEL03,32,4.4,12.975996,80.221898,13.005996,80.251898,Meal ,scooter ,33
2713,MYSRES17DEL02,38,4.7,12.326356,76.619103,12.376356,76.669103,Meal ,motorcycle ,33
BA54,MUMRES11DEL02,34,4.8,18.994237,72.825553,19.044237,72.875553,Drinks ,motorcycle ,29
5D2A,COIMBRES02DEL01,28,4.9,11.022477,76.995667,11.132477,77.105667,Meal ,motorcycle ,13
DF49,LUDHRES05DEL02,22,4.7,30.905562,75.832841,30.925562,75.852841,Snack ,electric_scooter ,15
44C9,MUMRES11DEL01,31,4.8,18.994237,72.825553,19.034237,72.865553,Meal ,motorcycle ,29
7B26,MUMRES16DEL01,34,4.8,19.120083,72.907385,19.130083,72.917385,Drinks ,motorcycle ,21
3D8A,VADRES07DEL03,25,4.6,0.0,0.0,0.03,0.03,Snack ,electric_scooter ,11
8FFD,CHENRES15DEL01,31,4.6,13.026286,80.275235,13.066286,80.315235,Snack ,motorcycle ,26
A3EC,HYDRES01DEL01,33,4.5,17.410371,78.437225,17.450371,78.477225,Snack ,scooter ,26
24C8,COIMBRES05DEL01,23,4.9,11.022169,76.999594,11.062169,77.039594,Drinks ,scooter ,25
CF90,BHPRES08DEL02,30,4.3,23.232537,77.429845,23.362537,77.559845,Meal ,motorcycle ,43
3DD3,COIMBRES14DEL02,32,3.9,11.003681,76.975525,11.133681,77.105525,Drinks ,motorcycle ,40
6FE,INDORES15DEL01,29,4.6,22.760072,75.892574,22.830072,75.962574,Buffet ,scooter ,49
E059,KNPRES13DEL03,39,4.6,26.481547,80.299775,26.621547,80.439775,Snack ,motorcycle ,29
7C45,VADRES13DEL02,31,4.9,22.310237,73.158921,22.440237,73.288921,Buffet ,electric_scooter ,20
A787,JAPRES08DEL01,27,4.7,26.910262,75.783013,27.020262,75.893013,Drinks ,motorcycle ,27
3245,RANCHIRES16DEL03,21,4.1,23.371292,85.327872,23.461292,85.417872,Drinks ,scooter ,32
154C,RANCHIRES06DEL01,30,5,23.357804,85.325146,23.367804,85.335146,Drinks ,scooter ,34
BCFB,INDORES05DEL03,31,5,22.727021,75.884167,22.757021,75.914167,Snack ,motorcycle ,25
A948,SURRES14DEL02,32,4,21.157729,72.768726,21.207729,72.818726,Snack ,motorcycle ,32
48CF,JAPRES04DEL03,20,4.6,26.902328,75.794257,26.992328,75.884257,Snack ,motorcycle ,39
BF39,BHPRES12DEL01,29,4.6,0.0,0.0,0.04,0.04,Buffet ,bicycle ,47
FE5,RANCHIRES13DEL01,38,4.7,23.374989,85.335486,23.414989,85.375486,Buffet ,motorcycle ,29
8E+07,MYSRES01DEL02,25,4.2,12.311072,76.654878,12.331072,76.674878,Snack ,motorcycle ,25
D595,KOCRES16DEL02,35,4.5,10.003064,76.307589,10.083064,76.387589,Buffet ,scooter ,28
50BA,JAPRES18DEL02,39,4.8,26.913987,75.752891,26.933987,75.772891,Buffet ,motorcycle ,27
934A,CHENRES17DEL02,21,4.3,13.045479,80.23311,13.065479,80.25311,Snack ,motorcycle ,15
A798,HYDRES02DEL02,29,4.7,17.41233,78.449654,17.46233,78.499654,Snack ,motorcycle ,21
A672,MUMRES08DEL03,20,4.3,19.065838,72.832658,19.155838,72.922658,Buffet ,scooter ,34
284B,JAPRES04DEL01,27,4.7,26.902328,75.794257,27.012328,75.904257,Drinks ,scooter ,17
53A0,MUMRES19DEL01,26,4.9,19.131141,72.813074,19.201141,72.883074,Snack ,scooter ,28
AA1F,HYDRES03DEL02,21,4.7,17.422819,78.449578,17.472819,78.499578,Meal ,motorcycle ,23
6ADD,VADRES09DEL02,36,4.9,0.0,0.0,0.08,0.08,Snack ,scooter ,24
464C,VADRES010DEL03,25,4.9,22.310329,73.169083,22.340329,73.199083,Meal ,scooter ,18
88BD,JAPRES05DEL02,31,4.7,26.905287,75.794592,27.035287,75.924592,Meal ,motorcycle ,29
7442,JAPRES04DEL02,39,5,26.902328,75.794257,26.952328,75.844257,Meal ,motorcycle ,15
C061,KOLRES16DEL01,25,4,-22.539129,88.365507,22.549129,88.375507,Buffet ,motorcycle ,19
9163,MUMRES13DEL01,37,3.9,19.178321,72.834715,19.288321,72.944715,Drinks ,motorcycle ,41
8D17,JAPRES15DEL02,25,4.8,26.891191,75.802083,26.971191,75.882083,Snack ,motorcycle ,17
319B,PUNERES02DEL01,22,4.6,18.55144,73.804855,18.62144,73.874855,Drinks ,scooter ,28
A89A,INDORES19DEL01,33,4.8,22.745536,75.893106,22.815536,75.963106,Snack ,scooter ,28
8016,CHENRES18DEL01,35,4.3,12.981615,80.231598,12.991615,80.241598,Buffet ,scooter ,33
E04B,GOARES09DEL01,30,4.8,15.303897,73.914336,15.413897,74.024336,Buffet ,scooter ,26
BAE1,JAPRES14DEL03,28,4.5,26.88842,75.800689,27.02842,75.940689,Snack ,scooter ,10
B799,MUMRES08DEL03,24,5,19.065838,72.832658,19.155838,72.922658,Snack ,scooter ,32
D5CB,AURGRES05DEL02,20,4.7,19.875522,75.367127,19.895522,75.387127,Meal ,scooter ,19
B51,PUNERES05DEL01,29,4.9,18.543626,73.905101,18.653626,74.015101,Meal ,motorcycle ,15
6FDF,SURRES010DEL02,28,4.8,21.17106,72.789292,21.19106,72.809292,Buffet ,motorcycle ,25
CB60,AURGRES14DEL01,24,4.3,19.875016,75.322405,19.945016,75.392405,Meal ,motorcycle ,31
5C78,BANGRES01DEL03,32,3.7,12.933284,77.615428,13.023284,77.705428,Buffet ,scooter ,31
9E+51,MUMRES13DEL02,20,4.5,19.178321,72.834715,19.258321,72.914715,Drinks ,motorcycle ,11
A47C,MUMRES19DEL01,33,3.8,19.131141,72.813074,19.241141,72.923074,Buffet ,scooter ,36
70BD,PUNERES17DEL01,37,4.5,18.530963,73.828972,18.540963,73.838972,Buffet ,motorcycle ,29
508D,SURRES20DEL02,24,5,21.15276,72.778059,21.28276,72.908059,Snack ,motorcycle ,27
C3DE,ALHRES20DEL01,26,4.9,25.454697,81.834492,25.564697,81.944492,Snack ,motorcycle ,17
23B5,RANCHIRES13DEL01,36,4,23.374989,85.335486,23.414989,85.375486,Meal ,motorcycle ,33
9ADD,BANGRES01DEL01,22,4.6,12.933284,77.615428,13.003284,77.685428,Drinks ,motorcycle ,22
5CE5,SURRES19DEL01,38,4.7,21.149669,72.772629,21.159669,72.782629,Buffet ,motorcycle ,37
3E+02,HYDRES01DEL02,20,4.1,17.410371,78.437225,17.430371,78.457225,Buffet ,motorcycle ,16
